Bar0, 8.029673590504451
Bar1, 8.29673590504451
Bar2, 8.830860534124628
Bar3, 9.305637982195845
Bar4, 9.483679525222552
Bar5, 9.543026706231453
Bar6, 9.42433234421365
Bar7, 10.908011869436201
Bar8, 11.887240356083085
Bar9, 12.005934718100889
Bar10, 12.33234421364985
Bar11, 11.234421364985163
Bar12, 11.115727002967358
Bar13, 10.818991097922849
Bar14, 9.869436201780415
Bar15, 9.988130563798219
Bar16, 10.373887240356083
Bar17, 9.661721068249259
Bar18, 8.59347181008902
Bar19, 9.008902077151335
Bar20, 9.4540059347181
Bar21, 10.136498516320476
Bar22, 9.008902077151335
Bar23, 9.839762611275965
Bar24, 10.997032640949556
Bar25, 9.928783382789318
Bar26, 12.510385756676557
Bar27, 12.955489614243323
Bar28, 19.008902077151333
Bar29, 18.415430267062312
Bar30, 20.136498516320472
Bar31, 21.857566765578635
Bar32, 21.08605341246291
Bar33, 21.353115727002965
Bar34, 21.76854599406528
Bar35, 21.17507418397626
Bar36, 21.82789317507418
Bar37, 20.49258160237389
Bar38, 20.10682492581602
Bar39, 20.136498516320472
Bar40, 19.928783382789316
Bar41, 20.31454005934718
Bar42, 19.275964391691396
Bar43, 19.513353115727
Bar44, 18.474777448071215
Bar45, 19.12759643916914
